Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah,Waktu
8472,Teras Merapi,"Sleman, DIY",5.0,"Sangat indah untuk view Merapi nya, apalagi pas waktu subuh sampai jam 9. . Untuk yg gk kuat dingin jangan sampai lupa bawa yg hangat-hangat . Untuk yg suka mandi sebelum subuh sangat bagus banget. . KM mandi bersih dan gratis,, YANG PENTING PENGUNJUNG TIDAK BUANG SAMPAH SEMBARANGAN  Klo kesini rugi sih misalnya sendirian,, lebih baiknya bawa rombongan untuk acara..",2024-01-01
8473,Teras Merapi,"Sleman, DIY",3.0,Karena kemah berbayar...mohon untuk dinas terkait memperhatikan kebersihan kamar mandi nya...,2025-01-01
8474,Teras Merapi,"Sleman, DIY",5.0,Tempat nya bagus...bersih...cuma masukan aja...toilet nya dibersihin...,2025-08-01
8475,Teras Merapi,"Sleman, DIY",5.0,Dingiiiinnn,2024-01-01
8476,Teras Merapi,"Sleman, DIY",1.0,Admin sangatslow respon. Ditanya kaoan balesnya kapan.,2025-01-01
8477,Teras Merapi,"Sleman, DIY",5.0,"Tempat yang indah. Strategis utk camping sambil menikmati kecantikan gunung merapi. Akses jalan mudah, saat kami lalui jalan halus minim lubang.",2025-08-01
8478,Teras Merapi,"Sleman, DIY",5.0,Camping mania Monggo melipir kesini,2025-01-01
8479,Teras Merapi,"Sleman, DIY",4.0,"Dingin, akses gampang, murah meriah",2024-01-01
8480,Teras Merapi,"Sleman, DIY",5.0,Nyaman.. Fasilitas kamar mandi dan air banyak..ada warung2. Cocok buat rombongan,2025-01-01
8481,Teras Merapi,"Sleman, DIY",3.0,"Asyik buat camping sabtu siang check in dan check out minggu siang, indahnya panorama di malam hari telah terbayang.",2024-01-01
8482,Teras Merapi,"Sleman, DIY",5.0,Good view... Pemandangan yang bagus Sangat jelas untuk melihat gunung Merapi dari dekat …,2024-01-01
8483,Teras Merapi,"Sleman, DIY",3.0,KLO pas cerah bisa liat merapi dekat srkali,2025-08-01
8484,Teras Merapi,"Sleman, DIY",5.0,Udaranya sejuk..tempat nya nyaman.buat yg mau camping bisa banget krn memang spot nya banyak tergantung cepat²an reservasi biar dpt posisi yg bagus buat liat sunrise.ada pondok buat glamping jg.parkiran luas buat yg bawa kendaraan (mobil).ada kolam dangkal buat yg bawa anak² dan labirin buat permainan,2024-01-01
8485,Teras Merapi,"Sleman, DIY",5.0,tiketnya klo pas suasana lebaran 30k. parkir 3k. …,2024-01-01
8486,Teras Merapi,"Sleman, DIY",5.0,"5/5 buat camping. Fasilitas, venue, suasana.. Recomended bgt...",2024-01-01
8487,Teras Merapi,"Sleman, DIY",4.0,"Hawa sejuknya bikin betah, parkir luas cm kurang luas kanopinya utk parkir motor pas banyak pengunjung, mushola kurang luas dan berisik lantai kayunya",2025-07-01
8488,Teras Merapi,"Sleman, DIY",5.0,Keren dan cantik,2025-10-01
8489,Teras Merapi,"Sleman, DIY",5.0,Rekomendasi untuk pecinta Camping baik motocamp / campervan tempatnya luar. View Merapi terlihat nyata.,2024-01-01
8490,Teras Merapi,"Sleman, DIY",5.0,Hi kaka kaka Ada No Admin nya camp ground ini kah?,2025-01-01
8491,Teras Merapi,"Sleman, DIY",5.0,"Kolam renang dengan air dingin, senyum",2025-01-01
8492,Teras Merapi,"Sleman, DIY",5.0,Wisata bagus Parkirnya luas dan mudah.  Satu jalur ke bukit klangon Jangan lupa mampir ya.,2024-01-01
8493,Teras Merapi,"Sleman, DIY",5.0,Bagus sekali.. sayang pas ke situ cuaca kurang mendukung... hawanya dingin banget,2024-01-01
8494,Teras Merapi,"Sleman, DIY",4.0,Sejuk seger dingin,2025-07-01
8495,Teras Merapi,"Sleman, DIY",4.0,Pemandangan yang indah dan udaranya sejuk,2023-01-01
8496,Teras Merapi,"Sleman, DIY",5.0,"Mudik melepas penat dari ibukota. Bener bener suasana yang nyaman. Pelayanan ramah, fasilitas lengkap, toilet banyak dan bersih. View puncak disebelah utara dan view kota jogja malam disebelah selatan. Tiket masuk, sewa alat dsb dg biaya yg sangat terjangkau.",2024-01-01
8497,Teras Merapi,"Sleman, DIY",5.0,"Fasilitas cukup lengkap untuk camping , ada kolam renang kadang berkabut.",2025-01-01
8498,Teras Merapi,"Sleman, DIY",4.0,Lokasi Mudah di Jangkau,2025-01-01
8499,Teras Merapi,"Sleman, DIY",5.0,Pemandangan yang sangat bagus,2024-01-01
8500,Teras Merapi,"Sleman, DIY",1.0,"teman , kita ada yang hipo terus kita ga di kasi amvulans ,yang katanya ga bisa jalan,ternyata bisa jalan, trus kita sdh nyewa pendopo , sdh di bayar , trus kita di usir dari situ",2025-07-01
8501,Teras Merapi,"Sleman, DIY",5.0,"Tempat camping dan camperpark yang bagus. Komplit dengan kamar mandi yang banyak, colokan listrik di camp area Ada beberapa warung juga dengan gorengan hangat dan pecelnya. Ada kolam renang anak dan dewasa jika mau tes ketahanan tubuh dari dinginnya air pegunungan. View gunung Merapi yang ok. Tempat bersih terawat. Harga sangat murah.",2025-03-01
8502,Teras Merapi,"Sleman, DIY",5.0,Bagus.. Recomended.. Tolong tambah WC n colokan listrik ya...,2024-01-01
8503,Teras Merapi,"Sleman, DIY",5.0,"Teras merapi adalah tempat yg tepat jika anda hendak membuat acara camping bersama keluarga. Hawanya yang sejuk dan fasilitas yg tersedia: warung makan, toliet memadai dengan air bersih yg dingin dan melimpah, pendopo dan gazebo banyak, kolam renang anak dan dewasa, mushola, parkir mobil luas diatas dan di bawah, persewaan ATV, dll. Disamping tiket yg murah, camping ground juga menyediakan lapangan yg luas untuk acara api unggun dan hiburan juga ijin kegiatan yg fleksibel. Cukup bagus...",2024-01-01
8504,Teras Merapi,"Sleman, DIY",5.0,"Kena badai, namun tenda masih bertahan.  Esok siang kita turun jam 14.30 merapi eropsi",2025-01-01
8505,Teras Merapi,"Sleman, DIY",2.0,"Tempat nyaman, menyenangkan Hanya pengelola perlu membuat aturan yang tegas bagi pengguna yang suka nyanyi nyanyi sampai pagi seakan tempat dia sewa sendiri. Udah suara nggak bagus genjrengan sampai pagi. Kita yang tadinya mau ngecamp nyaman menikmati suasana malah jadi eneg",2025-01-01
8506,Teras Merapi,"Sleman, DIY",5.0,Tempat keren buat kemping,2024-01-01
8507,Teras Merapi,"Sleman, DIY",5.0,Akhirny bisa fist camping dengan toodler disini... sangat sangat recomended buat yang punya anak toodler... Sangat ramah anak …,2024-01-01
8508,Teras Merapi,"Sleman, DIY",5.0,T4nya enak nyaman buat camping,2025-01-01
8509,Teras Merapi,"Sleman, DIY",5.0,Kemping di sana bareng temen temen sekitar 30 keluarga. Tempatnya luas. Mobil bisa di parkir di samping tenda.  Kamar mandi bersih. di area situ juga ada kolam renang dan labirin.  Alhamdulillah kmrn pas kemping cuaca cerah walaupun sedang musim hujan. Jadi bagus banget pemandangan gunung merapinya,2025-02-01
8510,Teras Merapi,"Sleman, DIY",5.0,"Nongkrong dengan view merapi yaang mantap, parkiran sangat luas. Ada kolam renang juha dan ada wahana labirin berbagai zpot foto yg menarik. Foodcourt dengan berbagai jenis makanan dan minuman dan harga terjangkauu …",2024-01-01
8511,Teras Merapi,"Sleman, DIY",5.0,Family camp Camping ground Fasilitas memuaskan …,2025-01-01
8512,Teras Merapi,"Sleman, DIY",5.0,"Tempat nyaman, harga murah, ada yang jual makanan juga di kantin, dan harga2nya murah banget",2025-01-01
8513,Teras Merapi,"Sleman, DIY",5.0,"Tempat wisata di lereng merapi low budget, tiket masuk 4 rb/ org bisa menikmati view merapi dg deket 5 km dan indahnya kerlap kerlip lampu kota dibawanya.. menyewakan peralatan camping lengkap. Kamar mandi byk. Spot selfi lengkap . Ada kolam renang, labirin, pendopo2, warung makan, musholla, kamar mandi beberapa.tempat. Worht it. Cocok nginep keluarga pake tenda, shg paginya bs panen pemandangan yg eksotik..  Lokasi camping luas bisa milih dimana2, dan.campervan shg nyaman kalau butuh apa2 tinggal ambil di mbl.  Banyak kios2 makanan menyajikan gorengan, mie, soto, bakso dll. Saran kalau kesini pagi or sore biar gk panas banget, kalau siang hari bisa pake topi payung, sunscreen. Siap2. Jaket krn udara dingin",2024-01-01
8514,Teras Merapi,"Sleman, DIY",5.0,Saat cuaca cerah gn Merapi terlihat sangat indah.. MasyaaAllah,2024-01-01
8515,Teras Merapi,"Sleman, DIY",5.0,"Pastikan kendaraanmu dalam keadaan sehat ya. Jalan menanjak terus menuju tempat ini. Kalau udah mulai ketemu beberapa tanjakan yang cukup tinggi itu artinya sudah semakin dekat.  Pemandangannya bagus banget. Udara segar. Tempat bermain anak banyak sekali. Bisa berenang juga. Spot foto juga banyak. Penjual makanan juga tersedia, tinggal pilih saja.  Datang aja sore hari waktu cuaca cerah.  Harga tiket masuk dewasa Rp 10.000,- dan anak-anak Rp 5.000,-",2024-01-01
8516,Teras Merapi,"Sleman, DIY",5.0,Tempat campingnya skrg makin luas,2025-06-01
8517,Teras Merapi,"Sleman, DIY",5.0,Bersih. Luas. Parkir Mudah. Air Melimpah. Nyaman buat piknik n ngumbar bocah.,2025-01-01
8518,Teras Merapi,"Sleman, DIY",5.0,Tempatnya bagus...,2025-01-01
8519,Teras Merapi,"Sleman, DIY",5.0,"Sangat indah untuk view Merapi nya, apalagi pas waktu subuh sampai jam 9. . Untuk yg gk kuat dingin jangan sampai lupa bawa yg hangat-hangat …",2024-01-01
8520,Teras Merapi,"Sleman, DIY",5.0,"Spot bagus untuk camping bersama keluarga,atau sekedar gathering bersama rekan2 kantor Krn ada area pendopo,mushola,dan lapangan yg cukup luas untuk aktivitas outdoor...dgn views Merapi yg sangat indah...",2024-01-01
8521,Teras Merapi,"Sleman, DIY",5.0,"Good view good place to stay,  camping adem2 dek dsini saja. Wc melimpah, colokan listrik ada namun perlu olor. Kesini weekdays lebih disarankan. Ndak kayak cendol.",2025-01-01
8522,Teras Merapi,"Sleman, DIY",5.0,"Mantap... Tiket murah, makanan murah, …",2025-01-01
8523,Teras Merapi,"Sleman, DIY",5.0,"Kami berkunjung tanggal 13-14 Juli 2024, Teras Merapi tempat nya bagus..saat tidak berkabut bisa melihat gunung Merapi yang gagah, view malam keren kelap kelip hamparan lampu kota.. fasilitas toilet bersih, mushola ada, jembatan pandang, kotak labirin dan juga kolam renang.. Jika ke sini jangan lupa bawa jaket karena malam hari terasa sangat dingin.. Yg belum punya perlengkapan camping bisa sewa sudah disiapkan oleh petugas, tinggal pakai..",2025-01-01
8524,Teras Merapi,"Sleman, DIY",4.0,rekomendasi camping view gunung merapi,2025-01-01
8525,Teras Merapi,"Sleman, DIY",5.0,Sinyal im3 tewas disini.,2024-01-01
8526,Teras Merapi,"Sleman, DIY",5.0,Angin semilir....sejukkk...  indah,2024-01-01
8527,Teras Merapi,"Sleman, DIY",5.0,Bagus..  Pengen kesana lagi bareng keluarga.,2024-01-01
8528,Teras Merapi,"Sleman, DIY",5.0,"Viewnya apik alam, sayangnya pas kesini agak mendung jadi Merapi agak ketutup awan Selain pemandangan alam, ada kolam renang, kafe, mushola juga tersedia dengan alat ibadah yang lumayan terjaga kebersihannya",2024-01-01
8529,Teras Merapi,"Sleman, DIY",5.0,"Tempatnya enak buat camping keluarga karena tinggal bawa badan aja, semua perlengkapan camping tersedia disini untuk disewakan Pemandangan gn Merapi yang indah dan sejuknya udara pegunungan Tiket murah sangat terjangkau, parkiran mobil banyak dan luas Banyak tempat beli snack dan makanan Bisa sewa pendopo untuk acara 300rb aja sudah termasuk tikar, soundsistem juga Pelayanan baik dan ramah",2024-01-01
8530,Teras Merapi,"Sleman, DIY",4.0,"cocok untuk camping ceria atau camping keluarga, karena memang disediakan camp ground.  cocok hanya untuk singgah yang dari klangon dll, pemandangan ya biasa aja layaknya camp ground. tidak ada jalan extreme, jalan biasa dan bisa di tempuh segala jenis kendaraan.",2025-11-01
8531,Teras Merapi,"Sleman, DIY",4.0,Sejuk dan udarany sangat segar,2023-01-01
8532,Teras Merapi,"Sleman, DIY",5.0,"Sangat cocok Camping disini, udaranya bersih & sejuk bingit.",2025-01-01
8533,Teras Merapi,"Sleman, DIY",5.0,"Tempat yang cocok untuk camping dengan view Merapi kalo cuaca sedang bagus, udara sejuk, bisa liat pemandangan kota dari atas. Di sini juga ada spot foto menarik, kolam renang, kamar mandi, juga ada banyak gazebo. Warung warung kecil juga ada yg menyediakan makanan /minuman ringan. Jadi pengen kesini lagi😪 …",2025-01-01
8534,Teras Merapi,"Sleman, DIY",5.0,"Lokasi bagus menikmati kota jogja dari lereng merapi. Sendirian, sama2 teman, atau bersama keluarga juga oke..gass",2025-01-01
8535,Teras Merapi,"Sleman, DIY",4.0,"Tempat luas, dan banyak spot foto selfie. Harga standar. Saran untuk pengelola, tingkatkan kebersihan terutama kebersihan closetnya. Beberapa closet tdk ada kunci pintu, dan gayungnya.",2025-01-01
8536,Teras Merapi,"Sleman, DIY",2.0,"Tempatnya bagus...cuma tiket masuknya utk ukuran lokal mahal, dibanding bukit Klangon....kalo dateng pagi2 pas hari kerja, warung2 blm pada bukak...jd ya cuma nongkrong bentar aja. Jd nya tdk sepadan dng tiket masuk",2024-01-01
8537,Teras Merapi,"Sleman, DIY",5.0,"Salah satu camping ground di kaki gunung Merapi, Cangkringan, Sleman, Yogyakarta dengan ketinggian sekitar 1.000 mdpl. Tempatnya sangat luas, ada beberapa pilihan camp ground yang bisa digunakan untuk camping maupun glamping jika tidak suka …",2025-01-01
8538,Teras Merapi,"Sleman, DIY",5.0,bagus untuk refresing bersama keluarga,2024-01-01
8539,Teras Merapi,"Sleman, DIY",5.0,Tempat camping di kaki gunung merapi. 1000 mdpl. Tempat bersih dan banyak warung juga.,2025-03-01
8540,Teras Merapi,"Sleman, DIY",5.0,bahagia,2024-01-01
8541,Teras Merapi,"Sleman, DIY",5.0,"Bagus, bisa camping",2025-01-01
8542,Teras Merapi,"Sleman, DIY",5.0,"Area camping ground yang sudah terkelola dengan baik, udara sejuk dingin berkabut, tempat sangat estetik dengan view gunung merapi, tedapat kolam renang, toiler, parking area, musholah, canteen makan serta menyediakan jasa oenyewaaan ATV",2025-01-01
8543,Teras Merapi,"Sleman, DIY",5.0,Mabtap,2025-01-01
8544,Teras Merapi,"Sleman, DIY",5.0,Menyejukkan,2025-01-01
8545,Teras Merapi,"Sleman, DIY",5.0,"Tempat yg cocok untuk family camp. Toilet ada, so so lah ya, dibilang jelek ngga, dibilang bagus juga ngga. …",2024-01-01
8546,Teras Merapi,"Sleman, DIY",5.0,"Bersih, asri",2025-01-01
8547,Teras Merapi,"Sleman, DIY",5.0,"Tempat yg bagus diderah kaliurang, mudah dijangkau dgn rute sedikit menanjak dan berbelok2. Pagi atau siang hari bila cuaca cerah gunung merapi terlihat dekat dan indah. …",2025-01-01
8548,Teras Merapi,"Sleman, DIY",4.0,"Tempatnya cocok untuk wisata keluarga.  Karna lokasinya luas dengan berbagai fasilitas yang disediakan oleh pengelola.  Ramah kocek jelas, htm dewasa 10rb dan anak-anak 5rb. …",2024-01-01
8549,Teras Merapi,"Sleman, DIY",5.0,"Mantep viewnya, langsung menghadap gagahnya Merapi, Adem. Pastikan bawa selimut tebal.  Pengalaman: Tempate enak cocok buat liburan keluarga. Petugas gercep, sigap memberi bantuan 👍🏻, Masyarakat sini juga baik2.  Fasilitas: View Merapi dekat Parkir Luas Musholla, tempat Wudhu 2 Area Toilet dg banyak kamar mandi Banyak Gazebo Spot Selfie Gunung Merapi, dan spot lain. Colokan banyak Aula pertemuan Area Konser dsb  Harga: HTM 15k, Camp 10k Pembayaran Tunai",2025-01-01
8550,Teras Merapi,"Sleman, DIY",5.0,"Mantab suasananya, apalagi turun kabut...wuiih",2023-01-01
8551,Teras Merapi,"Sleman, DIY",5.0,Direkomendasikan,2024-01-01
8552,Teras Merapi,"Sleman, DIY",5.0,Lokasi wisata yang sejuk dan murah meriah dengan akses jalan yang baik,2024-01-01
8553,Teras Merapi,"Sleman, DIY",5.0,"Dingin banget, cocok buat ngopi",2025-01-01
8554,Teras Merapi,"Sleman, DIY",5.0,"Tempat wisata alam yg menjadi fav kami.sekeluarga ada kolam renang, bisa kamping juga, yg jualan juga banyak...seru deh pokoknya",2025-02-01
8555,Teras Merapi,"Sleman, DIY",5.0,"Keindahan alam yang sungguh luar biasa, dengan nuansa dingin khas pegunungan, menambah keindahan yg terpapar didalam teras merapi.. 👍👍 …",2024-01-01
8556,Teras Merapi,"Sleman, DIY",4.0,"Pemandangannya bagus bisa lihat Gn Merapi dengan jelas, akses parkir luas. Bisa sewa alat camping langsung di tempat. Minus di kamar mandi 😪 antrian panjang jika akhir pekan , kunci pintu rusak, lampu kamar mandi ada yg mati. Anjuran untuk pengunjung : Sampahnya dibuang ditempatnya, diurusi jangan asal buang",2025-01-01
8557,Teras Merapi,"Sleman, DIY",5.0,"Tempat camping yang recomended, view gunung merapi",2025-01-01
8558,Teras Merapi,"Sleman, DIY",4.0,"Di mana daratan menyentuh langit. Di mana langit bagaikan langit-langit. Di mana kotanya bagaikan karpet dengan warna yang berbeda. Anginnya segar dan dingin, dan di siang hari yang cerah, bentuk Merapi terlihat sangat tinggi, kokoh, dan penuh kekuatan. Indah!",2024-01-01
8559,Teras Merapi,"Sleman, DIY",4.0,Udara dingin.,2024-01-01
8560,Teras Merapi,"Sleman, DIY",4.0,Tempatnya sejuk dan asri Mesti perlu perjuangan untuk sampai kesini,2024-01-01
8561,Teras Merapi,"Sleman, DIY",5.0,Klo mau liburan kesini jgn lupa pakai celana panjang dan jaket....uademe puooll🤣 …,2024-01-01
8562,Teras Merapi,"Sleman, DIY",5.0,"Area luas banget banyak spot2 yang bisa dipilih untuk camp disini,view gunung merapi, fasilitas lumayan lengkap dengan ada kolam renang juga toilet banyak,warung juga ada,Mushola pastinya juga ada wahana permainan labirin,untuk fasilitas camp juga disediakan mulai dari paket standar juga yang vip, listrik dan air disediakan ditiap spot,bisa pesen makan juga kayu bakar atau alat masak grill jadi tinggal datang saja fasilitas lengkap sudah disediakan deh,untuk harga sewa bersahabat kok",2025-01-01
8563,Teras Merapi,"Sleman, DIY",4.0,Tempat yang sejuk untuk dikunjungi bersama keluarga. Ada pendopo yang bisa digunakan untuk ruang pertemuan. Sedihnya saat kami kesana pas kolam renangnya dibersihkan jadi anak2 tidak bisa berenang.,2024-01-01
8564,Teras Merapi,"Sleman, DIY",5.0,"Mantep viewnya, langsung menghadap gagahnya Merapi, Adem. Pastikan bawa selimut tebal. …",2025-01-01
8565,Teras Merapi,"Sleman, DIY",5.0,"Tidak pernah membosankan, sejuk sekali udaranya. Cocok untuk pindah tidur bagi yg suka ngamper.",2024-01-01
8566,Teras Merapi,"Sleman, DIY",5.0,"Alhamdulillah sae, cerah. HTM camping 15rb/org. Parkir r4 5rb. Naik ATV 50rb",2024-01-01
8567,Teras Merapi,"Sleman, DIY",5.0,Lereng merapi deket banget dgn merapi udara sejuk nyaman,2025-01-01
8568,Teras Merapi,"Sleman, DIY",5.0,Tiket masuk 10rb byk spot foto. Akan lebih indah kalo merapi menampakkan diri. Kalo camping tiket masuk 15rb per orang. Cocok buat camping keluarga....cuma kalo siang panas dan hati2 kalo malam sebaiknya bahan makanan disimpan di dlm tenda soalnya ada anjing berkeliaran....,2025-01-01
8569,Teras Merapi,"Sleman, DIY",3.0,Lumayan bagus untuk dikunjungi,2025-01-01
8570,Teras Merapi,"Sleman, DIY",5.0,Tahu walik,2025-07-01
8571,Teras Merapi,"Sleman, DIY",5.0,Tempat berkemah yang bagus,2025-05-01
8572,Teras Merapi,"Sleman, DIY",5.0,"Tempat wisata yang asyik sejuk segar ada camping ground, kolam renang, ATV",2024-01-01
8573,Teras Merapi,"Sleman, DIY",5.0,Dulunya lapangan kosong. Sekarang keren.. Area camping ground yg kaya fasilitas. …,2025-01-01
8574,Teras Merapi,"Sleman, DIY",5.0,Keren tempatnya.. crew nya ramah sigap.. murah meriah fasilitas oke. Usahakan bawa kabel roll yg panjang. Buat jaga2 kalo jauh dri titik listrik. Kamar mandi mgkin bisa di tingkatkan lagi. Untuk bak airnya.. supaya orang setelah kencing bisa disiram air banyak2.. karena kemrin kamar mndi bau pesing akibat pengunjung gak sabar nunggu air penuh di ember.. Overall bagus dan pasti jadi tempat jujugan buat refreshing sama camper di kemudian hari.. thank you teras merapi,2024-01-01
